Date,Open,High,Low,Close,Volume,Adj Close
2011-03-14,353.18,356.48,326.26,330.67,26654900,321.59
2011-03-07,361.40,361.67,344.90,351.99,16674000,342.33
2011-02-28,351.24,360.29,347.68,360.00,17256100,350.12
2011-02-22,342.15,348.43,337.72,348.16,21645800,338.60
2011-02-14,356.79,364.90,349.52,350.56,17302700,340.94
2011-02-07,347.89,360.00,347.64,356.85,18892300,347.06
2011-01-31,335.80,346.70,334.30,346.50,12703300,336.99
2011-01-24,326.87,345.60,326.72,336.10,17896500,326.88
2011-01-18,329.52,348.60,326.00,326.72,40498200,317.75
2011-01-10,338.83,348.48,337.17,348.48,12863400,338.92
2011-01-03,325.64,336.35,324.84,336.12,11586400,326.89
2010-12-27,322.85,326.66,321.31,322.56,6713400,313.71
2010-12-20,321.60,325.72,318.23,323.60,10098600,314.72
2010-12-13,324.37,325.06,319.00,320.61,13693500,311.81
2010-12-06,318.64,323.99,317.11,320.56,12275200,311.76
2010-11-29,315.50,319.00,310.87,317.44,15816600,308.73
2010-11-22,306.68,317.70,305.87,315.00,13962800,306.35
2010-11-15,308.46,310.54,297.76,306.73,17286000,298.31
2010-11-08,317.20,321.30,303.63,308.03,15761800,299.58
2010-11-01,302.22,320.18,302.20,317.13,16927900,308.43
2010-10-25,309.09,311.60,300.87,300.98,15471100,292.72
2010-10-18,318.47,319.00,300.02,307.47,28368900,299.03
2010-10-11,294.74,315.00,292.49,314.74,21242000,306.10
2010-10-04,281.60,294.50,277.77,294.07,19106700,286.00
2010-09-27,293.98,294.73,275.00,282.52,22207500,274.77
2010-09-20,276.08,293.53,275.85,292.32,23911700,284.30
2010-09-13,265.82,277.96,265.52,275.37,17949100,267.81
2010-09-07,256.64,266.52,256.25,263.41,15135900,256.18
2010-08-30,240.76,258.78,240.35,258.77,17409500,251.67
2010-08-23,251.79,252.00,235.56,241.62,18774000,234.99
2010-08-16,247.58,254.67,246.62,249.64,13512100,242.79
2010-08-09,261.48,262.15,246.12,249.10,16177800,242.26
2010-08-02,260.44,264.28,257.63,260.09,14286200,252.95
2010-07-26,260.00,265.99,254.90,257.25,18695100,250.19
2010-07-19,249.88,265.15,239.60,259.94,31884300,252.81
2010-07-12,258.53,261.85,246.43,249.90,31646900,243.04
2010-07-06,251.00,262.90,246.16,259.62,21796900,252.49
2010-06-28,266.93,269.75,243.20,246.94,29817700,240.16
2010-06-21,277.69,279.01,265.81,266.70,25188700,259.38
2010-06-14,255.96,275.00,254.01,274.07,25922700,266.55
2010-06-07,258.29,259.15,242.20,253.51,29031800,246.55
2010-06-01,259.69,265.94,254.63,255.96,26548500,248.93
2010-05-24,247.28,259.40,237.16,256.88,29534200,249.83
2010-05-17,254.70,258.55,231.35,242.32,36271700,235.67
2010-05-10,250.25,265.00,248.53,253.82,27476200,246.85
2010-05-03,263.84,267.88,199.25,235.86,35879600,229.39
2010-04-26,271.88,272.46,256.41,261.09,21772200,253.92
2010-04-19,247.03,272.18,241.77,270.83,27700100,263.40
2010-04-12,242.20,251.14,241.11,247.40,15504600,240.61
2010-04-05,234.98,241.92,234.77,241.79,19051400,235.15
2010-03-29,233.00,238.73,231.62,235.97,18766600,229.49
2010-03-22,220.47,231.95,220.15,230.90,20284200,224.56
2010-03-15,225.38,226.45,220.25,222.25,16378000,216.15
2010-03-08,220.01,227.73,217.89,226.60,19774200,220.38
2010-03-01,205.75,219.70,205.45,218.95,19673900,212.94
2010-02-22,202.34,205.17,195.71,204.62,18562900,199.00
2010-02-16,201.94,204.31,200.86,201.67,16235900,196.13
2010-02-08,195.69,201.64,194.00,200.38,19195200,194.88
2010-02-01,192.37,200.20,190.85,195.46,26225000,190.10
2010-01-25,202.51,213.71,190.25,192.06,50534500,186.79
2010-01-19,208.33,215.55,197.16,197.75,25286400,192.32
2010-01-11,212.80,213.00,204.10,205.93,19211000,200.28
2010-01-04,213.43,215.59,209.05,211.98,18375200,206.16
2009-12-28,211.72,213.95,208.31,210.73,16555900,204.95
2009-12-21,196.05,209.35,195.67,209.04,16141400,203.30
2009-12-14,195.37,197.51,191.00,195.43,16184600,190.07
2009-12-07,193.32,199.70,188.68,194.67,21495600,189.33
2009-11-30,201.11,202.77,190.28,193.32,20582000,188.01
2009-11-23,203.00,206.00,198.37,200.59,12277200,195.08
2009-11-16,205.48,208.00,197.76,199.92,15750200,194.43
2009-11-09,196.94,205.00,196.26,204.45,14863500,198.84
2009-11-02,189.80,195.19,185.57,194.34,16921100,189.01
2009-10-26,203.67,206.75,188.17,188.50,23907600,183.33
2009-10-19,187.85,208.71,185.55,203.94,32065500,198.34
2009-10-12,191.02,192.32,187.84,188.05,12975200,182.89
2009-10-05,186.20,191.45,184.27,190.47,15895500,185.24
2009-09-28,183.87,187.40,180.70,184.90,16431600,179.83
2009-09-21,184.29,188.90,181.44,182.37,17029600,177.36
2009-09-14,170.83,186.79,170.25,185.02,20819000,179.94
2009-09-08,172.98,174.47,169.70,172.16,17555600,167.43
2009-08-31,168.16,170.70,164.11,170.31,12951400,165.64
2009-08-24,170.12,172.49,164.83,170.05,13844000,165.38
2009-08-17,163.55,169.37,159.42,169.22,15192200,164.58
2009-08-10,165.66,168.67,161.88,166.78,13189300,162.20
2009-08-03,165.21,167.39,163.09,165.51,13872900,160.97
2009-07-27,160.17,165.00,157.26,163.39,14794000,158.91
2009-07-20,153.27,160.00,149.75,159.99,24640900,155.60
2009-07-13,139.54,152.02,137.53,151.75,16514700,147.58
2009-07-06,138.70,139.68,134.42,138.52,16603600,134.72
2009-06-29,143.46,144.66,139.79,140.02,15950800,136.18
2009-06-22,140.67,143.56,132.88,142.44,20398600,138.53
2009-06-15,136.01,139.50,134.53,139.48,19825000,135.65
2009-06-08,143.82,144.56,136.04,136.97,24179600,133.21
2009-06-01,136.47,146.40,136.00,144.67,18980500,140.70
2009-05-26,124.76,135.90,124.55,135.81,19887800,132.08
2009-05-18,123.73,129.31,121.57,122.50,13755600,119.14
2009-05-11,127.37,130.96,119.38,122.42,17325000,119.06
2009-05-04,128.24,133.50,126.26,129.19,17720600,125.64
2009-04-27,122.90,127.95,122.66,127.24,16361800,123.75
2009-04-20,121.73,127.20,118.60,123.90,24013100,120.50
2009-04-13,120.01,124.25,115.76,123.42,16769100,120.03
2009-04-06,114.94,120.00,113.28,119.57,19473500,116.29
2009-03-30,104.51,116.13,102.61,115.99,22216100,112.81
2009-03-23,102.71,109.98,101.75,106.85,21876800,103.92
2009-03-16,96.53,103.48,94.18,101.59,25540600,98.80
2009-03-09,84.18,97.20,82.57,95.93,26846800,93.30
2009-03-02,88.12,92.77,82.33,85.30,28248000,82.96
2009-02-23,91.65,92.92,86.51,89.31,26883300,86.86
2009-02-17,96.87,97.04,89.00,91.20,27108300,88.70
2009-02-09,100.00,103.00,95.77,99.16,26180000,96.44
2009-02-02,89.10,100.00,88.90,99.72,24303100,96.98
2009-01-26,88.86,95.00,88.30,90.13,24399200,87.66
2009-01-20,81.93,90.00,78.20,88.36,37343600,85.93
2009-01-12,90.46,90.99,80.05,82.33,37978800,80.07
2009-01-05,93.17,97.17,90.04,90.58,31716700,88.09
2008-12-29,86.52,91.04,84.72,90.75,26849600,88.26
2008-12-22,90.02,90.03,84.55,85.81,18387700,83.45
2008-12-15,95.99,96.48,88.02,90.00,35274700,87.53
2008-12-08,97.28,103.60,92.53,98.27,38631900,95.57
2008-12-01,91.30,96.23,86.50,94.00,39616600,91.42
2008-11-24,85.21,95.25,84.84,92.67,34599600,90.13
2008-11-17,88.48,91.58,79.14,82.58,48787200,80.31
2008-11-10,100.17,100.40,86.02,90.24,48476300,87.76
2008-11-03,105.93,111.79,95.72,98.24,43767100,95.54
2008-10-27,95.07,112.19,91.86,107.59,57798000,104.64
2008-10-20,99.78,101.25,90.11,96.38,66112800,93.73
2008-10-13,104.55,116.40,85.89,97.40,63192800,94.73
2008-10-06,91.96,101.50,85.00,96.80,71647200,94.14
2008-09-29,119.62,119.68,94.65,97.07,67492700,94.41
2008-09-22,139.94,140.25,123.00,128.24,37975600,124.72
2008-09-15,142.03,147.69,120.68,140.91,45914600,137.04
2008-09-08,164.57,164.89,146.00,148.94,35916500,144.85
2008-09-02,172.40,173.50,157.65,160.18,27195200,155.78
2008-08-25,176.15,176.25,169.04,169.53,17417300,164.88
2008-08-18,175.57,177.81,171.81,176.79,18960900,171.94
2008-08-11,170.07,180.45,169.67,175.74,28496300,170.92
2008-08-04,156.60,169.65,152.91,169.55,24704800,164.90
2008-07-28,162.34,162.47,153.65,156.66,24086400,152.36
2008-07-21,166.90,168.37,146.53,162.12,41250600,157.67
2008-07-14,179.24,179.30,165.00,165.15,30713000,160.62
2008-07-07,173.16,180.91,171.00,172.58,31251500,167.84
2008-06-30,170.19,177.45,164.00,170.12,28181700,165.45
2008-06-23,174.74,178.83,164.15,170.09,27314500,165.42
2008-06-16,171.30,182.34,169.07,175.27,31736900,170.46
2008-06-09,184.79,186.78,165.31,172.37,47461600,167.64
2008-06-02,188.60,189.95,182.34,185.64,27693300,180.54
2008-05-27,182.75,189.54,181.84,188.75,24921900,183.57
2008-05-19,187.86,188.69,172.00,181.17,37049800,176.20
2008-05-12,185.21,192.24,182.85,187.62,29982800,182.47
2008-05-05,181.92,188.20,180.54,183.45,32162200,178.41
2008-04-28,169.75,181.92,169.13,180.94,33999100,175.97
2008-04-21,162.21,171.10,158.09,169.73,47653200,165.07
2008-04-14,146.77,162.26,144.54,161.04,29070900,156.62
2008-04-07,156.13,159.69,146.40,147.14,37227500,143.10
2008-03-31,143.27,154.71,142.52,153.08,33939900,148.88
2008-03-24,134.01,145.74,133.64,143.01,35827400,139.08
2008-03-17,122.55,134.29,122.55,133.27,37473600,129.61
2008-03-10,121.98,130.30,119.37,126.61,40299300,123.13
2008-03-03,124.44,127.50,118.00,122.25,52174400,118.89
2008-02-25,118.59,132.20,115.44,125.02,50789500,121.59
2008-02-19,125.99,126.75,115.87,119.46,39647100,116.18
2008-02-11,128.01,131.00,123.62,124.63,37509600,121.21
2008-02-04,134.21,135.90,117.27,125.48,50377500,122.04
2008-01-28,128.16,136.65,126.45,133.75,44102100,130.08
2008-01-22,148.06,159.98,126.14,130.01,83645800,126.44
2008-01-14,177.52,179.42,156.70,161.36,65284100,156.93
2008-01-07,181.25,183.60,168.30,172.69,58036800,167.95
2007-12-31,199.50,200.50,178.89,180.05,34967900,175.11
2007-12-24,195.03,202.96,194.79,199.83,23920600,194.35
2007-12-17,190.72,193.91,178.60,193.91,34591300,188.59
2007-12-10,193.59,196.83,185.76,190.39,32842100,185.16
2007-12-03,181.86,194.99,176.99,194.30,32811000,188.97
2007-11-26,173.59,187.70,170.01,182.22,42945900,177.22
2007-11-19,166.10,172.35,162.10,171.54,39113500,166.83
2007-11-12,165.28,177.57,150.63,166.39,55854800,161.82
2007-11-05,185.29,192.68,165.21,165.37,44041700,160.83
2007-10-29,185.45,190.12,180.00,187.87,29431600,182.71
2007-10-22,170.35,188.60,169.96,184.70,45806400,179.63
2007-10-15,167.98,174.63,163.50,170.42,38491600,165.74
2007-10-08,163.49,171.88,153.21,167.25,37428300,162.66
2007-10-01,154.63,161.58,152.93,161.45,28014900,157.02
2007-09-24,146.73,155.00,146.65,153.47,32094800,149.26
2007-09-17,138.99,144.65,137.60,144.15,33679000,140.19
2007-09-10,136.99,139.40,133.75,138.81,33899800,135.00
2007-09-04,139.94,145.84,130.00,131.77,62293700,128.15
2007-08-27,133.39,139.65,126.63,138.48,38329500,134.68
2007-08-20,123.96,135.37,120.50,135.30,35334300,131.59
2007-08-13,128.32,129.35,111.62,122.06,39618000,118.71
2007-08-06,132.90,137.24,120.30,125.00,37281000,121.57
2007-07-30,144.33,145.45,127.77,131.85,43938300,128.23
2007-07-23,143.31,148.92,134.15,143.85,54826300,139.90
2007-07-16,138.39,144.18,136.04,143.75,30739900,139.80
2007-07-09,132.38,137.85,128.81,137.73,33462900,133.95
2007-07-02,121.05,133.34,119.30,132.30,40045400,128.67
2007-06-25,124.19,125.09,118.72,122.04,37579200,118.69
2007-06-18,123.28,125.18,120.72,123.00,30357600,119.62
2007-06-11,126.00,126.15,115.40,120.50,48619000,117.19
2007-06-04,118.63,127.61,117.90,124.49,43403300,121.07
2007-05-29,114.45,122.17,112.69,118.40,38450600,115.15
2007-05-21,110.31,115.00,110.05,113.62,26028500,110.50
2007-05-14,109.62,110.64,103.42,110.02,29213300,107.00
2007-05-07,101.08,109.13,101.01,108.74,30101900,105.76
2007-04-30,100.09,101.60,98.55,100.81,18658800,98.04
2007-04-23,91.59,102.50,91.30,99.92,38999000,97.18
2007-04-16,90.57,92.30,89.60,90.97,19812000,88.47
2007-04-09,95.21,95.30,90.06,90.24,19224600,87.76
2007-04-02,94.14,95.23,93.02,94.68,17127000,92.08
2007-03-26,93.99,96.83,92.23,92.91,29040400,90.36
2007-03-19,90.24,94.36,89.59,93.52,20722500,90.95
2007-03-12,88.07,90.60,87.92,89.59,25179200,87.13
2007-03-05,85.89,88.97,85.76,87.97,22508700,85.56
2007-02-26,89.84,90.00,83.00,85.41,35404700,83.07
2007-02-20,84.65,90.81,84.16,89.07,27938700,86.63
2007-02-12,84.43,85.64,83.63,84.83,18404000,82.50
2007-02-05,84.30,86.51,82.86,83.27,28926000,80.98
2007-01-29,86.30,86.65,83.70,84.75,25868400,82.42
2007-01-22,89.14,89.16,84.99,85.38,39157900,83.04
2007-01-16,95.68,97.60,88.12,88.50,59101900,86.07
2007-01-08,85.96,97.80,85.15,94.62,70373000,92.02
2007-01-03,86.29,86.58,81.90,85.05,34765700,82.72
2006-12-26,82.15,85.40,76.77,84.84,41274500,82.51
2006-12-18,87.63,88.00,81.60,82.20,26554100,79.94
2006-12-11,88.90,90.00,85.53,87.72,28255100,85.31
2006-12-04,91.88,92.33,86.90,88.26,27140400,85.84
2006-11-27,92.51,93.16,89.50,91.32,35240400,88.81
2006-11-20,85.40,93.08,85.20,91.63,21286400,89.12
2006-11-13,83.22,86.30,82.64,85.85,20395100,83.49
2006-11-06,78.95,84.69,78.43,83.12,21059600,80.84
2006-10-30,79.99,81.68,77.79,78.29,17928200,76.14
2006-10-23,79.99,82.60,79.75,80.41,20061800,78.20
2006-10-16,75.19,79.99,73.91,79.95,30542200,77.76
2006-10-09,73.80,76.88,72.60,75.02,20133700,72.96
2006-10-02,75.10,76.16,73.16,74.22,24880500,72.18
2006-09-25,73.81,77.78,73.72,76.98,27869500,74.87
2006-09-18,73.80,76.06,72.58,73.00,26409600,71.00
2006-09-11,72.43,74.98,71.42,74.10,39739500,72.07
2006-09-05,68.97,73.57,68.55,72.52,37057500,70.53
2006-08-28,68.50,68.65,65.12,68.38,23920200,66.50
2006-08-21,67.30,69.05,66.15,68.75,20275700,66.86
2006-08-14,64.05,68.66,63.60,67.91,24841100,66.05
2006-08-07,67.72,69.60,62.58,63.65,33389300,61.90
2006-07-31,66.83,70.00,64.96,68.30,34637700,66.43
2006-07-24,61.26,65.68,60.43,65.59,25977900,63.79
2006-07-17,51.73,61.59,51.65,60.72,44855500,59.05
2006-07-10,55.70,56.49,50.16,50.67,32318800,49.28
2006-07-03,57.52,58.18,54.67,55.40,19156900,53.88
2006-06-26,59.17,59.22,55.41,57.27,24863900,55.70
2006-06-19,57.83,60.17,57.00,58.83,27619100,57.22
2006-06-12,59.40,59.74,56.69,57.56,33607500,55.98
2006-06-05,61.15,61.56,57.15,59.24,30397500,57.61
2006-05-30,63.29,63.30,58.69,61.66,31006000,59.97
2006-05-22,63.87,65.19,61.56,63.55,23041000,61.81
2006-05-15,67.37,68.38,62.82,64.51,27603000,62.74
2006-05-08,72.99,73.80,66.86,67.70,21720500,65.84
2006-05-01,70.77,72.89,69.16,71.89,25952600,69.92
2006-04-24,66.85,71.30,65.50,70.39,25378300,68.46
2006-04-17,66.51,70.00,64.35,67.04,36134100,65.20
2006-04-10,70.29,70.93,65.81,66.47,29619600,64.65
2006-04-03,63.67,72.05,61.05,69.79,58500900,67.87
2006-03-27,60.35,63.61,57.67,62.72,50223100,61.00
2006-03-20,65.22,65.46,59.03,59.96,41392200,58.31
2006-03-13,65.05,68.04,64.11,64.66,28263400,62.89
2006-03-06,67.69,67.72,62.45,63.19,30580300,61.46
2006-02-27,71.99,72.40,67.53,67.72,29892700,65.86
2006-02-21,70.59,73.00,68.00,71.46,28120600,69.50
2006-02-13,66.63,71.01,64.64,70.29,33774100,68.36
2006-02-06,72.02,72.51,62.90,67.31,49313900,65.46
2006-01-30,71.17,76.60,70.87,71.85,30232600,69.88
2006-01-23,76.10,79.56,71.10,72.03,40093000,70.05
2006-01-17,85.70,86.38,75.83,76.09,43454100,74.00
2006-01-09,76.73,86.40,75.74,85.59,46470100,83.24
2006-01-03,72.38,76.70,72.25,76.30,23042100,74.21
2005-12-27,74.00,75.18,70.34,71.89,18776700,69.92
2005-12-19,71.11,74.49,71.04,73.35,14890000,71.34
2005-12-12,74.87,75.46,70.27,71.11,26441800,69.16
2005-12-05,71.95,74.83,71.49,74.33,24757500,72.29
2005-11-28,70.72,72.74,67.35,72.63,30102000,70.64
2005-11-21,64.82,69.54,63.72,69.34,17257600,67.44
2005-11-14,61.54,65.88,60.91,64.56,20660400,62.79
2005-11-07,60.85,62.11,59.01,61.54,19688000,59.85
2005-10-31,55.20,62.32,54.75,61.15,30785700,59.47
2005-10-24,55.25,57.56,54.17,54.47,20627100,52.97
2005-10-17,53.98,56.98,51.21,55.66,31354200,54.13
2005-10-10,51.76,54.35,47.87,54.00,52371400,52.52
2005-10-03,54.16,55.35,50.55,51.30,22094300,49.89
2005-09-26,54.03,54.56,50.59,53.61,22730600,52.14
2005-09-19,51.05,53.81,51.05,53.20,21860600,51.74
2005-09-12,51.10,51.63,49.33,51.21,17330400,49.80
2005-09-06,46.70,51.35,46.55,51.31,27678300,49.90
2005-08-29,45.27,47.17,45.26,46.22,12548200,44.95
2005-08-22,46.15,47.12,45.26,45.74,12805100,44.48
2005-08-15,46.48,48.33,45.75,45.83,21022800,44.57
2005-08-08,43.00,46.22,42.61,46.10,15044200,44.83
2005-08-01,42.57,43.50,42.02,42.99,9862000,41.81
2005-07-25,43.99,44.38,42.26,42.65,11859700,41.48
2005-07-18,41.41,44.04,41.07,44.00,17258000,42.79
2005-07-11,38.37,42.01,37.78,41.55,30317100,40.41
2005-07-05,36.55,38.28,36.50,38.25,13601300,37.20
2005-06-27,36.84,38.10,36.12,36.50,14765800,35.50
2005-06-20,37.85,39.78,37.38,37.76,15743800,36.72
2005-06-13,35.89,38.54,35.75,38.31,17791100,37.26
2005-06-06,38.33,38.63,35.52,35.81,21645900,34.83
2005-05-31,40.66,40.76,37.77,38.24,19543400,37.19
2005-05-23,37.85,40.94,37.85,40.56,20525500,39.45
2005-05-16,34.56,37.68,34.53,37.55,21036900,36.52
2005-05-09,37.28,37.45,33.11,34.77,32220600,33.82
2005-05-02,36.21,37.33,36.02,37.24,15174600,36.22
2005-04-25,36.49,37.51,35.22,36.06,24411300,35.07
2005-04-18,35.00,37.74,34.00,35.50,35376200,34.53
2005-04-11,44.15,44.25,35.28,35.35,54685300,34.38
2005-04-04,40.99,44.45,40.16,43.74,19342900,42.54
2005-03-28,42.75,42.96,40.57,40.89,17208100,39.77
2005-03-21,43.29,43.97,42.02,42.50,18348800,41.33
2005-03-14,40.52,43.44,39.52,42.96,25384800,41.78
2005-03-07,42.80,43.25,38.83,40.27,30032000,39.16
2005-02-28,44.68,45.14,41.22,42.81,26758800,41.63
2005-02-22,86.30,89.91,85.29,88.99,44634000,43.27
2005-02-14,82.73,90.88,82.05,86.81,56461800,42.21
2005-02-07,78.93,81.99,76.66,81.21,35000000,39.49
2005-01-31,74.58,79.91,74.51,78.84,33391100,38.34
2005-01-24,70.98,73.98,70.55,73.98,27487100,35.97
2005-01-18,69.85,71.60,67.75,70.49,32005400,34.28
